Sentiment,Text,Clean text
1,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",pernah lihat infotainment nikah waktu tanya siap jelang nikah sandra dewi bilang kalau sama calon suami ingin banget cepat punya anak habis meni karena suka anak kecil bahkan sudah prepare program yang mereka laku kalau dalam waktu dekat belum kasih anak bentuk usaha tetap finally congrats moga lancar sehat terus sampai lahir
1,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,keluarga ter-humble ter-sempurna ter-sederhana tidak pernah sok lihat kayak tidak pnah manja pakai pesawat jet pribadi kayak yang lain
1,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",bunda maia cantik moga selalu sukses sehat terus cantik wajah cantik hati
1,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",artis yang gue kaguminn nikah muda tidak neko sayang keluarga sayang suami utama anak tidak puyeng sama dunia hibur ke artisann padahal tajirrr mampuss plus tidak alay tidak aneh salutt sama niaa smiga selalu samawa ya nia and famz
1," <USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",username iya aku sih jujur bukan fan nia biasa saja sama dia pelita air service tenar banget sama sinteronnya aku biasa aja majelis agama khonghucu indonesia sini kalau soal urus keluarga aku salut sama dia kan muda itungannya sama aku cuma beda - t
1,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,smnjk habis nikah aura keluarr bgt suami juga lihat sayang nia nya lihat baik begitu tulusss suka deh liat
1,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,mungkin sistem informasi mbak nya marah karena ada kata yang tidak enak dari yang komen wajar lah kalau marah toh it kan cuma foto biasa aj kok jadi malah mbak nya yang daerah istimewa bully sampe bawa fisik sgala kan tidak bgus pintar lah mnyikapi medsos
1,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,cantik banget yak punya anak cewek begini puyeng kali ya jaga nya
1," <USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",username iya betul mba ariel tidak ganteng ariel punya kharisma yang tarik sudah tua sekarang keriput wajah tetap saja kharisma nya lelaki lihat lebih pancar bukti mama tante majelis agama khonghucu indonesia gila sama ariel sa
1,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",jadi manusia saling harga kalau tulis yang tulis guna bahkan sakit hati orang lain baik tidak usah tulis guna media sosial pintar guys
1,entah kenapa kalo liat  <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,entah kalau lihat username gaya apa tetap lihat bagus suka sama lagu nya sukses terus kak
1,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,banyak banget emas jadi salpok emas tp sumpah lagu musik nya keren bngat apalagi konsep video musik nya ambil handel kan keren saya kalo denada taro kutang daerah istimewa luar karena minim perestasi tp kalau agnes hal wajar prestasi dunia fashion kalau artis indonesia selalu unggul krn berani meski tidak cocok pakai
1,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",coba deh pada kritik bikin karya sendiri siapa tau lebih bagus yang kritik
1,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",protes sih yang protes coba usaha deh jangan kira usaha pendek ya butuh waktu lama gonorrhoea international jangan cuma protes klau ingin kalian ingin kaliam sendiri cara sendiri agar kalian gonorrhoea international
1,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",keren tidak suka sama agnes tetapi suka sama lagu ini dan jadi suka juga sama iya nyanyi santai lagu tetapi asyik
1,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",banding lagu gonorrhoea internasional paling kena gue seru enak didenger tumben agnes tidak beri bumbu indonesia kayak batik begitu apa
1,"Nah ini baru keren, daripada mba mba superman wkwkwk",nah baru keren mbak mbak superman wkwk
1,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",sumpah gue suka banget sama lagu yang ini asyik banget dengernya
1,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,enak banget mak lagu album paling suka yang ikat notaris indonesia sama cantik salah
1,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,mantap gw suka banget sama agnes karena daerah istimewa aceh artis yang talenta dan kaya daerah istimewa aceh tidak pernah pamer komisi yudisial artis ygblain gw suka daerah istimewa aceh tidak pernah pamer keren banget
1,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,enakk musik nya austria press agentur lagi lhatt kakak agnes nya dance kayak nya nyamaann enakk banget international telecommunication union kaya nya
1,"Asik bgts dancenya,apa lg lagunya mancappppp",asyik banget dancenya apa lagi lagu mancap
1,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,ganteng banget meski aura kencang banget ragu moga langgeng mami
1,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",mami depe cantik banget awet muda tidak kalah sama nyanyi datang baru moga samawa username
1,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,ganteng yesss mami cocok deh sama babang moga langgeng unchhh lope mami
1,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,mbak dewi jadi lebih sabar keliahatannya keren moga makin langgeng
1,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,soal pasang hidup ijk salut sih sama mami depe tidak matre dan neko yang penting single dan cocok daerah istimewa aceh mau ajak rit tidak kayak tetangga belah saking matrenya suami orang embat jg
1,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,mau duda mau singgel tidak masalah yang penting laki jaman sekarang setia tani dunia akhirat amin good luck dewi persil sehat selalu dalam karya
1,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,muantepp ganteng selamat tempuh hidup baru mg langgeng rumah tanggax bahagia dan selladem ayem
1,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",megabyte depe langgeng iya sama masny mb ibu gari banget sama megabyte depe dari megabyte sama mas saiful dulu sampai bilang jadi pembntuny gapapala ktny pgn banget ketemu megabyte depe ibu dijambi megabyte
1,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,jangan dengar kata yang sakit hati lebih baik tenang janani saja pilih andah sendiri bahagia biasa daerah istimewa kata hati maju terus sukses sama pasang majelis umum
1,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",cakep ganteng pacar dewi persik udah saja jangan ganti lagi ya dewi
1,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",untung bella orang jadi fokus sama komen laki coba kalau ngga model baju dicerahami sama warganet
1,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,begini pasang suami istri yang normal romantisme daerah istimewa aceh istri yang tau tidak perlu umbar tetapi jaga yang suka umbar mesra institut teknologi indonesia banyak tutup nyata yang benar
1,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",taksir sama cewek seperti lembut banget kayak bolu
1,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,cewex luar biasa cntik cowox mmmmhh hehe
1,"Cewenya cantikk, the power of tajir ??",cewek cantikk the power of tajir
1,Alhamdulillah lebih ganteng babang Emran ya  <USERNAME> ??,alhamdulillah lebih ganteng babang emran username
1,"Alhamdulillah  <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",alhamdulillah username tidak jadi sama yang ini engku emran masyaallah ganteng anteng sabar sholeh nyanyang senyum cute bawa asa deh
1,Cantik manis cewe nya .. cocok ajalah,cantik manis cewek nya cocok saja
1,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",cewek manis cakep yang sekarang dari yang kemarin tidak jd
1,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,yang lebih cantik sih hebat juga nih laki ciwik nya cakap lho
1,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,moga betul kalau sama yang mh klo bella mah sudah dapat yang sangat pelita air service lah
1,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",moga tidak putus ya kakak bella sudah bahagia banget tuh tidak malu
1,Yaampun cantiikk bangett aslii! Angguunn ??,ya ampun cantik banget asli angguun
1, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,username euum tuju sekaliii memang cantik dari yang belum lebih wow baik pelihara hehe
1,"Cantiik, senyumnya mirip Maudy Kusnaedi",cantiik senyum mirip maudy kusnaedi
1,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",kisah jevin radhini rini gue jadi ajar hal kalau memang jodoh saja jalan gue betul ikut dari awal gue tonton pelita air service live the remix jevin bicara itu pacar nonton tunjuk radhini gue juga tonton pelita air service jevin peluk radhini erat banget back stage telah lolos final lihat jevin anak gentle tulus sayang allah maha pembolak-balik hati mei jevin radhini pcrn september jevin rini pasang the remix desember final the remix jangan jevin radhini putus februari jevin rini pcrn april jevin ngelamar rini februari jevin rini tunang mei jevin rini nikah allah works in many ways allah s plan is better tahan our plan jevin yang berfikiran akan nikah umur siapa sangka umur dalam waktu pacar baru bulan sudah yakin ajak anak orang nikah ah happy wedding soundwave bahagia selalu
1,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",kalau bisa arti jodoh ini lah daerah istimewa bilang jodoh cantik lahir batin kalau tidak jodoh pisah baik
1,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,pingkan nih suara enak banget bindeng bagaimana gt cir khas ibarat gue merem dengar suara gue sudah langsung tau
1,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,hati buat austria press agentur mbak gigi hati luarbiasanya saja sampai benci coba sebut heternya mbak salah austria press agentur mbak gigi laku duh aku saja jadi suka sama sifatnya
1,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",suka banget banget nih sama nih artis tidak macam neko nyata lahir
1,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",alhamdulillahhh juga ngepost ayangnya ibel biar deh damai isi dunia masing sudah punya pasang jadi tidak lagi bilang ibel pho happy b day ibel
1,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",kakak murid waktu masih ajar sekolah internasional mihil anak cantik sih ibu bapak ramah baik bngt seluruh sepupu sekolah yang sama yang uang masuk saja jtan lbh siswa tidak tau sekarang brp
1," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",username justru kakak bella sholehah punya hasil sendiri cantik jadi allah mau kasih jodoh lebih baik lagi
1,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",mbak bela nikah dasar atas dasar agama mbak yang utama ya biar laki dapat yang baik yakin banyak laki yang baik kayak raya yang mau nikah mbak
1,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,aduh geulis kitu tinggal sama yang itu duuuhhhh haha jodoh allah kasih yang lebih baik teeeh
1,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",bu ameeel sudah lama tidak bank kangen bu amel yang cantik ramah baik sama kangen tenteng hihiii tanya sih mbak bu amelnya pindah rumah lagi hamil sehat ya bu amel salam buat annabel
1,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",ambil positif saja mbak oma nan jalan mau mbak bilang bagaimana mungkin kan oma langsung cerai international telecommunication union sudah pilih hidup bagaimana jadi lebih baik doa moga langgeng meni ibadah heheu username
1,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",alesha arti nama lindung allah aamiin yra nak
1,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,moga anak nya besok pelita air service bangun langsung jadi dewasa biar bakal jodoh saya gede nanti sama cakap kayak kakak fahri
1,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,madrasah ibtidaiah negeri minta doa juga buat mudah lancar selamat lahir bulan mei ini amin
1,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",waaah hamil malah majelis agama khonghucu indonesia cantik cewek kali iya adik bayi nya
1,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,mbak acha cantik banget banget banget buat calon ibu yang belum daerah istimewa kasih momong sama allah moga segera
1,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",gemulai nya momo biro administrasi uang putri keraton jawa moga satu lama nya cuma maut yang pisah kan gbu
1,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,asa kayak mau manggung kakak username moga lancar cepat punya momong biar princess kecil momo tidak prince
1,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",wah sama dokter sigit ya dokter the best banget baik banget humble orgnya recomend banget buat yang mau program hamil
1,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",ashanti bunda the best selalu bain support anak meski bukan anak kndung
1,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,semua orang hak laku apa yang suka asal tidak mrugikan diri atau ornglain mau aurel dandan lebih natural hak dia aurel pintar banget dandan lihat cantik banget
1,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,untung sih aurel dapat ibu sambung kayak ashanti username
1,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,salut sama bunda username meski ibu sambung tetapi sellu jadi orang yang plingbdpan bela aurel dan azriel dari participatory rural appraisal hatters
1,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",keren ashanty begitu sayang sama anak nya padahal bukan anak kandung ibu kandung saja belum begitu orang hati kayak bidadari televisi tv untung banget aurel azriel punya ibu tiri macam
1,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",salut buat bunda username selalu yang trdpan lindung ank yh mngalahin ibu kandung sendiri yang cuma diam ajj bt aurel pak yang salah pada daerah istimewa aceh juga manusia cipta allah kalau daerah istimewa aceh lebih segala ya dari yang suka nyinyir masalah pnampilan arti sudah nasib international telecommunication union orang tidak bisa seperti aurel yang lebih baik dan bagus dari yang nyinyiiir
1,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,ibu tiri hebat nanti paling kalau sudah an baru awat skrg masih muda kasihan kalau paksa awat cm paling tutup mata tutup kuping sekarang adalah
1," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",username aurel cantik tau pernah lihat asli nya kok orang sirik yang jelek jelek padahal muka sendiri tente lebih cantik muda aurel aurel foto tampak putib bilang suntik putih lihat hitam bilang tidak ra
1," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",username astagfirullah mbak ucap jaga ya allah cipta manusia sempurna kok mbak omong kayak gitu aurel cantik kok wajar manusia kurang mbak ashanti wajar bela anak bukan cari perhati mbak kamu
1,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",aurel perempuan hebat ingat banget jadi zaman pipi mimi nya lihat daerah istimewa depan mata sendiri tidak semua anak bisa strong kayak dia yang nyinyir iri karena aurel bisa punya keluarga bahagia kayak skrg yang bilang bunda ash lebay mungkin belum punya anak hati sayang km juga perempuan bakal jadi ibu bayang anak yang jadi korban bully
1,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,ganteng kalau tidak salah managernya moga daerah istimewa lancar ya
1,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",muka mirip insya allah jodoh dunia akhirat mbak username ami
1,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,cantik banggeett kak depe tidak lihat lah kalau daerah istimewa aceh pernah nikah masih gadis wajah nya cantik moga lancar hari hijriah kak depe bahagia dunia akhirat aammiin
1,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,dadddd moga datang ya papa daerah istimewa luar sana moga sehat selalu jadi saksi anak meni aamiin
1,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),moga lancar nikah ayah lekas temu ada sehat kurang suatu apa
1,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,moga saja nikah lancar iya mb jangan larut sedih kalau bapak tiri tidak datang yang penting bapak kandung datang mungkin saja alas anak kandung bapak sebut larang mungkin saja bapak sudah balik sama istri pertama kalau sibapak datang arti ingat cerita lama mungkin ya
1,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",yea pak polisi pintar hahahaha langsung belok surat izin kemudi nembak tak tau rambu malah minta surat perintah yaelah kamu pikir rumah kamu mau geledah
1,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,mau nikah baguass deh moga kelak jadi keluarga yang samawa
1,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,lucu suara kak abbey cantik kayak orang nya haru
1,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,pernah ketemu sama mbak artika sari disesemall jakarta ampunnn ayunee mana semampai murah senyummm cakep banget lah
1,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",benar kata pepatah yess buah jatuh tidak jauh pohon nya cantik nya dapat mama nya suara bagus pintar nyanyi darah seni papa nya generasi hebat masa depan
1,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",bahagia punya anak cantik bakat syukur benar titip indah
1,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,moga ikan sehat rezeki yang berlimpaah pak
1,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,moga selalu sehat murah rejekinya pak
1,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",pria setia kerja keras tidak malu pilih cari nafkah sangat sedikit sekali banyak balik beda banget sama orang kenal mentang ganteng pilih anggur ketimbang jadi ojol sudah begitu istri diselingkuhin lagi baik kalau mau
1,"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",doa istri anak serta bang lelaki yang tanggung jawab sangat perlu karena kalau laki tanggung jawab otomatis akan sayang dengan anak istri beda dengan sayang yang tentu tanggung jawab
1,Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,allah bahagia tidak dengan cara yang mewah sederhana begini saja deh bahagia komunikasi dengan keluarga
1,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",hanya cari rejeki untuk keluarga kalau yang rasa tidak kenan jangan guna keras
1,"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",salut sekali banting tulang hidup keluarga yg duduk bangku empuk pakai air conditioner malah rampok yg pilih rakyat jelata
1,"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",amin moga selalu lancar dan mudah rejeki nya jadi ingat waktu suami saya juga gojek dulu sering nlp tanya anak istri nya sudah makan blm padahal mungkin sendiri entah sempat makan ngga walaupun hujan dan panas tetapi tidak penh keluh selalu sempat komunikasi dan tetap keep in touch sela sibuk bangga dan tetap juang iya microsoft gojek karena anak dan istri selalu doa yang baik
1,"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",respect istri dan anak nya yang tunggu sabar daerah istimewa rumah insya allah allah subhanahu wa taala selalu jaga nya
1,"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",laki benar juang untuk anak istri bahagia istri insyaallah dunia dapat rejeki yang tidak sangka akhirat ada surga kelak amin
1,"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",bangga sama suami yang selalu ingat istri sela waktu apa profesi kau juara sehat terus pak gojek moga lacar rejekimu amiiin
1,Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,apa kerja yang penting halal kamu untuk nafkah keluarga semangat pak
